Alert ID,Date,Status Label,Affected,Header,Description
227174,06/07/2023 01:52:00 AM,buses-detoured,"[""M1"", ""M2"", ""M3"", ""M4"", ""M72""]","Northbound M1, M2, M3, and M4 buses, and eastbound M72 buses are detoured because of roadwork at Madison Ave/E 68th St.","While detoured M1, M2, M3, and M4 buses will not make stops along Madison Ave from E 69th St to E 77th St.

Buses will make stops, as requested, along 3rd Ave from E 68th St to E 79th St.

Use this map to view how M1, M2, M3, and M4 buses are detoured.

While detoured, eastbound M72 buses will not make stops from Madison Ave/E 69th St to E 72nd St/Lexington Ave.

Buses will make stops, as requested, along E 68th St and 3rd Ave instead.

Westbound M72 buses will not make stops from E 72nd St/Lexington Ave to 5th Ave/E 69th St.

Buses will make stops, as requested, along Lexington Ave and E 67th St instead."
227175,06/07/2023 01:53:00 AM,buses-detoured,"[""M1"", ""M2"", ""M3"", ""M4"", ""M72""]","Northbound M1, M2, M3, and M4 buses, and eastbound M72 buses are detoured because of roadwork at Madison Ave/E 68th St.","While detoured M1, M2, M3, and M4 buses will not make stops along Madison Ave from E 69th St to E 77th St.

Buses will make stops, as requested, along 3rd Ave from E 68th St to E 79th St.

Use this map to view how M1, M2, M3, and M4 buses are detoured.

While detoured, eastbound M72 buses will not make stops from Madison Ave/E 69th St to E 72nd St/Lexington Ave.

Buses will make stops, as requested, along E 68th St and 3rd Ave instead.

Westbound M72 buses will not make stops from E 72nd St/Lexington Ave to 5th Ave/E 69th St.

Buses will make stops, as requested, along Lexington Ave and E 67th St instead.

Use this map to view how M72 buses are detoured."
227242,06/07/2023 09:03:00 AM,delays,"[""M1"", ""M2"", ""M3"", ""M4"", ""M72""]","Northbound M1, M2, M3, and M4 buses, and eastbound M72 buses are no longer detoured after roadwork at Madison Ave/E 68th St concluded.",
227243,06/07/2023 09:03:00 AM,delays,"[""M1"", ""M2"", ""M3"", ""M4"", ""M72""]","Northbound M1, M2, M3, and M4 buses and eastbound M72 buses are no longer detoured after roadwork at Madison Ave/E 68th St concluded.",
226199,06/03/2023 03:12:00 AM,buses-detoured,"[""M10"", ""M20""]",M10 buses in both directions and northbound M20 buses are detoured because of roadwork on Central Park W between 66th St and 61st St.,"While detoured, northbound M10 buses will not make stops along Central Park W from W 63rd St to W 70th St.  
Southbound buses will not make stops along Central Park W from W 72nd St to W 63rd St.

Buses will instead make stops along Broadway, as requested.

Northbound M20 buses will not make stops on Central Park W at Columbus Circle or W 63rd St. 
Northbound stops along W 66th at Central Park W and Columbus Ave will also not be made.
Buses will instead make stops along Broadway, as requested. 

Note: Bus arrival information may not be available while buses are detoured."
226231,06/03/2023 06:45:00 AM,buses-detoured,"[""M10"", ""M20""]",M10 buses in both directions and northbound M20 buses are detoured because of roadwork on Central Park W between 66th St and 61st St.,"While detoured, northbound M10 buses will not make stops along Central Park W from W 63rd St to W 70th St.
Southbound buses will not make stops along Central Park W from W 72nd St to W 63rd St.

Buses will instead make stops along Broadway, as requested.

Northbound M20 buses will not make stops on Central Park W at Columbus Circle or W 63rd St.
Northbound stops along W 66th at Central Park W and Columbus Ave will also not be made.
Buses will instead make stops along Broadway, as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click here to see how your bus will run while detoured."
226245,06/03/2023 09:58:00 AM,delays,"[""M10"", ""M20""]",M10 buses in either direction and northbound M20 buses are no longer detoured after roadwork on Central Park W between 66th St and 61st St concluded.,
226194,06/03/2023 02:42:00 AM,buses-detoured,"[""Q07"", ""Q112"", ""Q41""]",Q7 and Q41 in both directions and westbound Q112 buses are detoured because of roadwork on Rockaway Blvd between 96th St and 98th St.,"While detoured, westbound Q7 and Q41 buses will not make stops at Rockway Blvd/Liberty Ave. 
Eastbound buses will not make stops on Rockaway Blvd at 97th St or 98th St.

Buses will instead make stops along Liberty Ave, as requested.
Westbound Q112 buses will make a few extra turns, but no stops will be missed.

Note: Bus arrival information may not be available while buses are detoured."
226232,06/03/2023 06:46:00 AM,buses-detoured,"[""Q07"", ""Q112"", ""Q41""]",Q7 and Q41 in both directions and westbound Q112 buses are detoured because of roadwork on Rockaway Blvd between 96th St and 98th St.,"While detoured, westbound Q7 and Q41 buses will not make stops at Rockway Blvd/Liberty Ave.
Eastbound buses will not make stops on Rockaway Blvd at 97th St or 98th St.

Buses will instead make stops along Liberty Ave, as requested.
Westbound Q112 buses will make a few extra turns, but no stops will be missed.

Note: Bus arrival information may not be available while buses are detoured.
Click here to see how the Q7 and Q41 will run while detoured."
226177,06/03/2023 01:34:00 AM,buses-detoured,"[""M116"", ""M15""]",Northbound M15 and M15-SBS buses and M116 buses are detoured in both directions because of FDNY activity at E 120th St/1st Ave.,"While detoured M15 and M15-SBS buses will not make stops from 1st Ave/E 116st St to 1st Ave/E 125th St.

Buses instead will make stops along 3rd Ave as requested.

While detoured M116 buses will not make stops from 1st Ave/116th St to Pleasant Ave/E 120th St.

The last stop on eastbound buses will be 1st Ave/E 116th St, where buses will turn for westbound service.

Note: Bus arrival information may not be available while buses are detoured."
226179,06/03/2023 01:36:00 AM,buses-detoured,"[""M116"", ""M15""]",Northbound M15 and M15-SBS buses and M116 buses are detoured in both directions because of FDNY activity at E 120th St/1st Ave.,"While detoured M15 and M15-SBS buses will not make stops from 1st Ave/E 116st St to 1st Ave/E 125th St.

Buses instead will make stops along 3rd Ave as requested.

While detoured M116 buses will not make stops from 1st Ave/116th St to Pleasant Ave/E 120th St.

The last stop on eastbound buses will be 1st Ave/E 116th St, where buses will turn for westbound service.

Visit this link for a map of the detour.

Note: Bus arrival information may not be available while buses are detoured."
226185,06/03/2023 01:46:00 AM,delays,"[""M116"", ""M15""]",Northbound M15 and M15-SBS buses are no longer detoured and M116 buses are no longer detoured in either direction.,FDNY activity at E 120th St/1st Ave concluded.
225949,06/02/2023 12:01:00 PM,buses-detoured,"[""B57"", ""B62""]",Westbound B57 and Southbound B62 buses are detoured because of a crash on Tillary St between Flatbush Ave and Jay St.,"Stops on Gold St from Sands St to Tillary St will not be made. 

Stops will be made along Jay St as requested."
225964,06/02/2023 12:40:00 PM,delays,"[""B57"", ""B62""]",Westbound B57 and southbound B62 buses are no longer detoured after an earlier crash on Tillary St between Flatbush Ave and Jay St.,
225610,06/01/2023 02:42:00 AM,buses-detoured,"[""BX21"", ""BX32"", ""M125""]",Bx21 and Bx32 in both directions and southbound M125 buses are detoured because of roadwork along Lincoln Ave between E 138th St and E 135th St.,"While detoured, Bx21 and Bx32 southbound buses will not make stops at 3rd Ave/E 138 St or E 136 St/Lincoln Ave. Bx21 and Bx32 northbound buses will not stop at Lincoln Ave/E 138th St.
Buses will instead make stops along Morris Ave or 3rd Ave as requested.

Southbound M125 buses will not make a stop at E 138th St/3rd Ave.
Buses will instead make stops along E 135th St as requested.

Note: Bus arrival information may not be available while buses are detoured."
225616,06/01/2023 02:57:00 AM,buses-detoured,"[""BX21"", ""BX32"", ""M125""]",Bx21 and Bx32 in both directions and southbound M125 buses are detoured because of roadwork along Lincoln Ave between E 138th St and E 135th St.,"While detoured, Bx21 and Bx32 southbound buses will not make stops at 3rd Ave/E 138 St or E 136 St/Lincoln Ave. Bx21 and Bx32 northbound buses will not stop at Lincoln Ave/E 138th St.
Buses will instead make stops along Morris Ave or 3rd Ave as requested.

Southbound M125 buses will not make a stop at E 138th St/3rd Ave.
Buses will instead make stops along E 135th St as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click one of the following links to see how your bus will run while detoured (Bx21/Bx32 or M125)."
225125,05/30/2023 11:40:00 AM,buses-detoured,"[""BX39"", ""BXM11""]",Northbound BxM11 and Bx39 buses in both directions are detoured because of a crash at White Plains/E 237th St.,"Northbound Bx39 will not serve stops on White Plains Rd at E 236th St and Nereid Ave. 
Northbound BxM11 will not serve the Nereid Ave/White Plains Rd stop.
Stops will be made along Bronx Blvd and Nereid Ave as requested.

Southbound Bx39 will not serve the E 236th St/White Plains Rd stop. Stops will be made along Nereid Ave, Baychester, and Pitman Ave as requested.
Note: Bus arrival information may not be available while buses are detoured."
225133,05/30/2023 12:02:00 PM,buses-detoured,"[""BX39"", ""BXM11""]",Northbound BxM11 and Bx39 buses in both directions are detoured because of a crash at White Plains/E 237th St.,"Northbound Bx39 will not serve stops on White Plains Rd at E 236th St and Nereid Ave.
Northbound BxM11 will not serve the Nereid Ave/White Plains Rd stop.
Stops will be made along Bronx Blvd and Nereid Ave as requested.

Southbound Bx39 will not serve the E 236th St/White Plains Rd stop. Stops will be made along Nereid Ave, Baychester, and Pitman Ave as requested.
Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
225150,05/30/2023 12:46:00 PM,delays,"[""BX39"", ""BXM11""]",Northbound BxM11 and Bx39 buses in either direction are no longer detoured after of a crash cleared at White Plains/E 237th St.,
225151,05/30/2023 12:49:00 PM,delays,"[""BX39"", ""BXM11""]",Northbound BxM11 and Bx39 buses in either direction are no longer detoured after a crash cleared at White Plains/E 237th St.,
223922,05/25/2023 01:55:00 AM,buses-detoured,"[""BX12"", ""BX23""]","Westbound Bx12, Bx12-SBS, and southbound Bx23 buses are detoured due to roadwork at I95/Edson Ave.","While detoured, the Edson Ave/Bartow Ave stop will not be served. Requested stops will be made along E. Gun Hill Rd. 

Note: Bus arrival information may not be available while buses are detoured."
224000,05/25/2023 10:29:00 AM,delays,"[""BX12"", ""BX23""]","Westbound Bx12, Bx12-SBS, and southbound Bx23 buses are no longer detoured after roadwork ended at I95/Edson Ave.",
222693,05/19/2023 09:28:00 PM,boarding-change,"[""BXM7"", ""QM21""]",Northbound BxM7 and eastbound QM21 buses will not stop at E 23rd St/Madison Ave because of construction.,"Buses will instead stop at the nearby X63, X64 and X68 bus stop at E 25th St/Madison Ave."
222802,05/20/2023 11:18:00 AM,delays,"[""BXM7"", ""QM21""]",Northbound BxM7 and eastbound QM21 buses have resumed stopping at E 23rd St/Madison Ave after earlier construction concluded.,
222576,05/19/2023 01:30:00 PM,delays,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are running with delays after earlier FDNY activity at 82nd St/Roosevelt Ave concluded.,
222332,05/18/2023 01:59:00 PM,buses-detoured,"[""M104"", ""M20"", ""M34A""]","Northbound M20, M104 , and westbound M34A-SBS buses are detoured because of FDNY activity on 8th Ave between W 42nd St and W 43rd St.","M20 and M104 buses will not serve stops on 8th Ave from W 43rd St to W 49th St. Stops will be made along 10th Ave as requested.
M34A-SBS buses will not serve stops on 8th Ave at W 43rd St and 9th Ave. The first/last stop is 9th Ave/W 42nd St. 

Note: Bus arrival information may not be available while buses are detoured."
222333,05/18/2023 02:00:00 PM,buses-detoured,"[""M104"", ""M20"", ""M34A""]","Northbound M20, M104 , and westbound M34A-SBS buses are detoured because of FDNY activity on 8th Ave between W 42nd St and W 43rd St.","M20 and M104 buses will not serve stops on 8th Ave from W 43rd St to W 49th St. Stops will be made along 10th Ave as requested.
M34A-SBS buses will not serve stops on 8th Ave at W 43rd St and 9th Ave. The first/last stop is 9th Ave/W 42nd St.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
222339,05/18/2023 02:35:00 PM,delays,"[""M104"", ""M20"", ""M34A""]","Northbound M20, M104 , and westbound M34A-SBS buses are no longer detoured after FDNY activity was completed on 8th Ave between W 42nd St and W 43rd St.",
221792,05/16/2023 09:56:00 PM,buses-detoured,"[""B54""]",Update: B54 and eastbound B15 buses are detoured in both directions due to a car crash on Myrtle Ave between Lewis Ave and Marcus Garvey Blvd.,"While detoured, eastbound B15 buses will not serve stops on Marcus Garvey Blvd from Park Ave to Lafayette Ave. Requested stops will be made along Tompkins Ave.  B54 stops on Myrtle Ave between Throop Ave and Lewis Ave will not be served. Requested stops will be made along Broadway and Park Ave as requested.

Note: Bus arrival information may not be available while buses are detoured."
221819,05/16/2023 10:34:00 PM,delays,"[""B15"", ""B54""]",Eastbound B15 and B54 buses are no longer detoured in either direction after a car crash on Myrtle Ave between Lewis Ave and Marcus Garvey Blvd was cleared.,
220079,05/10/2023 01:38:00 AM,delays,"[""BX3"", ""BX36""]","Southbound Bx3 and westbound Bx36 buses are running with delays due to a crash on the George Washington Bridge. 
Please allow extra travel time.",
220127,05/10/2023 09:31:00 AM,delays,"[""BX3"", ""BX36""]",Southbound Bx3 and westbound Bx36 buses are getting back on schedule after a crash on the George Washington Bridge cleared.,
219951,05/09/2023 01:21:00 PM,buses-detoured,"[""Q1"", ""Q36"", ""Q43"", ""X68""]","Westbound Q1, Q36, Q43, and X68 buses are detoured in both directions because of a disabled vehicle on Hillside Ave between 212th St and 212th Pl.","Q36 buses will not serve stops from 212th St/90th Ave to Hillside Ave/209th St.
Buses will make stops along 90th Ave and Francis Lewis Blvd as requested.

Q1, Q43, and X68 buses will not serve stops on Hillside Ave from 215th Pl to 209th St.
Buses will make stops along 217th St, Jamaica Ave, and Francis Lewis Blvd as requested.
Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
219965,05/09/2023 03:19:00 PM,buses-detoured,"[""Q1"", ""Q36"", ""Q43"", ""X68""]","Westbound Q1, Q36, Q43, and X68 buses are detoured in both directions because of a disabled vehicle on Hillside Ave between 212th St and 212th Pl.","Westbound Q36 buses will not serve stops from 212th St/90th Ave to Hillside Ave/209th St.
Eastbound Q36 Hillside Ave/207th St to 212th Pl/Jamaica Ave.
Buses will make stops along 90th Ave and Francis Lewis Blvd as requested.
Westbound Q1, Q43, and X68 buses will not serve on Hillside Ave between 215th Pl to 209th St.
Buses will make stops along 217th St, Jamaica Ave, and Francis Lewis Blvd as requested.
Note: Bus arrival information may not be available while buses are detoured."
219966,05/09/2023 03:20:00 PM,buses-detoured,"[""Q1"", ""Q36"", ""Q43"", ""X68""]","Westbound Q1, Q36, Q43, and X68 buses are detoured in both directions because of a disabled vehicle on Hillside Ave between 212th St and 212th Pl.","Westbound Q36 buses will not serve stops from 212th St/90th Ave to Hillside Ave/209th St.
Eastbound Q36 Hillside Ave/207th St to 212th Pl/Jamaica Ave.
Buses will make stops along 90th Ave and Francis Lewis Blvd as requested.
Westbound Q1, Q43, and X68 buses will not serve on Hillside Ave between 215th Pl to 209th St.
Buses will make stops along 217th St, Jamaica Ave, and Francis Lewis Blvd as requested.
Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
219941,05/09/2023 12:32:00 PM,buses-detoured,"[""Q1"", ""Q36"", ""Q43"", ""X63""]","Westbound Q1, Q36, Q43, and X63 buses are detoured in both directions because of a disabled vehicle on Hillside Ave between 212th St and 212th Pl.","Q36 buses will not serve stops from 212th St/90th Ave to Hillside Ave/209th St. 
Buses will make stops along 90th Ave and Francis Lewis Blvd as requested.

Q1, Q43, and X63 buses will not serve stops on Hillside Ave from 215th Pl to 209th St. 
Buses will make stops along 217th St, Jamaica Ave, and Francis Lewis Blvd as requested.
Note: Bus arrival information may not be available while buses are detoured."
219942,05/09/2023 12:32:00 PM,buses-detoured,"[""Q1"", ""Q36"", ""Q43"", ""X63""]","Westbound Q1, Q36, Q43, and X63 buses are detoured in both directions because of a disabled vehicle on Hillside Ave between 212th St and 212th Pl.","Q36 buses will not serve stops from 212th St/90th Ave to Hillside Ave/209th St.
Buses will make stops along 90th Ave and Francis Lewis Blvd as requested.

Q1, Q43, and X63 buses will not serve stops on Hillside Ave from 215th Pl to 209th St.
Buses will make stops along 217th St, Jamaica Ave, and Francis Lewis Blvd as requested.
Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
219356,05/06/2023 03:12:00 PM,boarding-change,"[""Q56""]","Q56 buses are bypassing the Jamaica Ave/107th St stop in both directions.

Broadway Junction-bound buses are bypassing the Jamaica Ave/106th St stop.","Expect delays in both directions and allow for additional travel time.

Buses are bypassing these stops until approximately 9 PM."
219293,05/06/2023 11:45:00 AM,buses-detoured,"[""Q58""]","Eastbound Q58, Q58-LTD and southbound B13 and B20 buses are detoured due to utility work at 67th Ave/60th Lane.","Stops from 67th Ave/60th Lane to Fresh Pond Rd/Catalpa Ave will not be made.
Stops will be made along Forest Ave or 69th Ave as requested.

Note: Bus arrival information may not be available while buses are detoured.

Use this map to see the detour route."
219306,05/06/2023 12:26:00 PM,delays,"[""B13"", ""B20"", ""Q58""]","Eastbound Q58, Q58-LTD and southbound B13 and B20 buses are no longer detoured following earlier utility work at 67th Ave/60th Lane.",
219176,05/05/2023 10:12:00 PM,delays,"[""B57"", ""B61""]",IKEA-bound B57 and Smith St/Livingston St-bound B61 buses are detoured due to construction at Court St/Hamilton Ave.,"While detoured, you may notice a few extra turns, but no stops will be missed."
219181,05/05/2023 10:33:00 PM,buses-detoured,"[""B57"", ""B61""]",Correction: IKEA-bound B57 and Smith St/Livingston St-bound B61 buses are detoured due to construction at Court St/Hamilton Ave.,"While detoured, the Court St/Lorraine St stop will not be served. Requested stops will be made along Hamilton Ave."
219191,05/05/2023 11:35:00 PM,buses-detoured,"[""B57"", ""B61""]",IKEA-bound B57 and Smith St/Livingston St-bound B61 buses are detoured due to construction at Court St/Hamilton Ave.,"While detoured, the Court St/Lorraine St stop will not be served. 

Requested stops will be made along Hamilton Ave.

Use this link to see how buses are being detoured.

Note: Bus arrival information may not be available while buses are detoured."
219282,05/06/2023 10:11:00 AM,delays,"[""B57"", ""B61""]",IKEA-bound B57 and Smith St/Livingston St-bound B61 buses areno longer detoured following earlier construction at Court St/Hamilton Ave.,
218985,05/05/2023 03:58:00 AM,buses-detoured,"[""BX17"", ""BX19"", ""BX4""]","Westbound Bx4 buses, Bx17, and Bx19 buses are detoured in both directions because of roadwork on E 149th St between 3rd Ave and Tinton Ave.","Westbound Bx4 buses will not make stops on E 149th St at Brook Ave or St Ann's Ave.

Bx17 buses will not make stops between St Ann's Ave/E 138th St and Prospect Ave/E 156th St in both directions.

Bx19 buses will not make stops on E 149th St between Melrose Ave and Southern Blvd in both directions.

Westbound Bx4 buses will make requested stops along Westchester Ave.
Bx17 buses will make stops along Westchester Ave, 3rd Ave, Bergen Ave, or E 138th St as requested.
Bx19 buses will make stops along Southern Blvd, E 138th St, or Willis Ave as requested."
218986,05/05/2023 04:00:00 AM,buses-detoured,"[""BX17"", ""BX19"", ""BX4""]","Westbound Bx4 buses, Bx17, and Bx19 buses are detoured in both directions because of roadwork on E 149th St between 3rd Ave and Tinton Ave.","Westbound Bx4 buses will not make stops on E 149th St at Brook Ave or St Ann's Ave.

Bx17 buses will not make stops between St Ann's Ave/E 138th St and Prospect Ave/E 156th St in both directions.

Bx19 buses will not make stops on E 149th St between Melrose Ave and Southern Blvd in both directions.

Westbound Bx4 buses will make requested stops along Westchester Ave.
Bx17 buses will make stops along Westchester Ave, 3rd Ave, Bergen Ave, or E 138th St as requested.
Bx19 buses will make stops along Southern Blvd, E 138th St, or Willis Ave as requested.

Click here to see how your bus will run while detoured. 
Note: Bus arrival information may not be available while buses are detoured."
219037,05/05/2023 09:42:00 AM,buses-detoured,"[""BX17"", ""BX19"", ""BX4""]","Westbound Bx4 buses, Bx17 and Bx19 buses are no longer detoured in either direction after roadwork on E 149th St between 3rd Ave and Tinton Ave concluded.",
218656,05/03/2023 10:54:00 PM,boarding-change,"[""M20"", ""M55""]",Southbound M20 and M55 buses will board for northbound service at the Southbound Ferry Terminal due to emergency utility work at South St/Whitehall St.,
218658,05/03/2023 11:11:00 PM,boarding-change,"[""M20"", ""M55""]",Southbound M20 and M55 buses will board for northbound service at the Southbound Ferry Terminal due to emergency utility work at South St/Whitehall St.,Note: Arrival time estimates may be inaccurate while buses are detoured.
218527,05/03/2023 01:44:00 PM,delays,"[""M20"", ""M66""]",Northbound M20 and westbound M66 buses are no longer detoured after a disabled vehicle was removed at W 66th St between Central Park W and Columbus Ave.,
218507,05/03/2023 12:08:00 PM,buses-detoured,"[""M20"", ""M66""]",Northbound M20 and westbound M66 buses are detoured by a disabled vehicle at W 66th St between Central Park W and Columbus Ave.,"While detoured, buses will not serve stops on W 66th St at Central Park W and Columbus Ave. 
Buses will make stops along Central Park W, W 72nd St, and Columbus Ave as requested."
216932,04/27/2023 01:30:00 PM,buses-detoured,"[""B52"", ""B54""]",Westbound B52 and eastbound B54 buses are detoured because of construction at Gates Ave/St Nicholas Ave.,"You will experience some extra turns on the B52 but no stops will be missed.
Eastbound B54 buses will not serve stops at Gates Ave/Wyckoff Ave and Palmetto St/St Nicholas Ave. 
Stops will be made along Myrtle Ave and St Nicholas Ave as requested.
Note: Bus arrival times may not be accurate while buses are detoured."
217007,04/27/2023 07:47:00 PM,delays,"[""B52"", ""B54""]",Westbound B52 and eastbound B54 buses are no longer detoured after construction concluded at Gates Ave/St Nicholas Ave.,
215931,04/22/2023 10:19:00 PM,delays,"[""BX28"", ""BX38""]",Eastbound Bx28 and Bx38 buses are no longer detoured in either direction after a car crash near E. Gun Hill Rd/Paulding Ave was cleared.,
215653,04/21/2023 06:13:00 PM,buses-detoured,"[""Q2"", ""Q3""]",Northbound Q2 and westbound Q3 buses are detoured because of a car crash at 188th St/Jamaica Ave.,"While detoured, northbound Q2 buses will not make stops from Hollis Ave/190th St to 187th Pl/90th Ave. Westbound Q3 buses will not make stops from Woodhull Ave/190th St to 188th St/89th Ave. Stops will be made as requested along Jamaica Ave and Hillside Ave. 

Note: Bus arrival information may not be available while buses are detoured."
215654,04/21/2023 06:14:00 PM,buses-detoured,"[""Q2"", ""Q3""]",Northbound Q2 and westbound Q3 buses are detoured because of a car crash at 188th St/Jamaica Ave.,"While detoured, northbound Q2 buses will not make stops from Hollis Ave/190th St to 187th Pl/90th Ave. Westbound Q3 buses will not make stops from Woodhull Ave/190th St to 188th St/89th Ave. Stops will be made as requested along Jamaica Ave and Hillside Ave.

Note: Bus arrival information may not be available while buses are detoured.

Use this link to view a map of the detour."
215685,04/21/2023 07:47:00 PM,delays,"[""Q2"", ""Q3""]",Northbound Q2 and westbound Q3 buses are no longer detoured after a car crash at 188th St/Jamaica Ave cleared.,
215351,04/20/2023 11:54:00 AM,buses-detoured,"[""B15"", ""B35"", ""B8""]",Eastbound B8  buses and B15  and B35 buses in both directions are detoured because of road work on E 98th St between Church Ave and Lott Ave.,"Eastbound B8  stops from E 98th St/Church Ave to Thomas S Boyland Ave/Hegeman Ave will not be made.
While detoured, buses will make stops along Lott Ave and Rockaway Ave, as requested.
Westbound B15  stops on Hegeman Ave at Thomas S Boyland and E 98th St will not be made. Eastbound B15 stops on E 98th St at Church Ave and Hegeman Ave will not be made.
While detoured, buses will make stops along Lott Ave and Thomas S Boyland Ave, as requested.
Eastbound B35  stops from Church Ave/Rockaway Pkwy to Hegeman Ave/Thomas S Boyland Ave will not be made. Westbound B35 stops on E 98th St/Church Ave and Hegeman Ave/Chester St will not be made.
While detoured, buses will make stops along Rockaway Pkwy, Linden Blvd Srvc Rd, and Rockaway Ave, as requested.
Note: Bus arrival information may not be available while buses are detoured."
215356,04/20/2023 12:10:00 PM,buses-detoured,"[""B15"", ""B35"", ""B8""]",Eastbound B8  buses and B15  and B35 buses in both directions are detoured because of road work on E 98th St between Church Ave and Lott Ave.,"Eastbound B8  stops from E 98th St/Church Ave to Thomas S Boyland Ave/Hegeman Ave will not be made.
While detoured, buses will make stops along Lott Ave and Rockaway Ave, as requested.
Westbound B15  stops on Hegeman Ave at Thomas S Boyland and E 98th St will not be made. Eastbound B15 stops on E 98th St at Church Ave and Hegeman Ave will not be made.
While detoured, buses will make stops along Lott Ave and Thomas S Boyland Ave, as requested.
Eastbound B35  stops from Church Ave/Rockaway Pkwy to Hegeman Ave/Thomas S Boyland Ave will not be made. Westbound B35 stops on E 98th St/Church Ave and Hegeman Ave/Chester St will not be made.
While detoured, buses will make stops along Rockaway Pkwy, Linden Blvd Srvc Rd, and Rockaway Ave, as requested.
Note: Bus arrival information may not be available while buses are detoured.

Click this link for a map of the detours."
215266,04/20/2023 02:15:00 AM,delays,"[""S76"", ""S78"", ""S79""]",Northbound S78/ S79-SBS buses and S76 buses in both directions are delayed due to road work on Hylan Blvd between Tysens Ln and Midland Ave.,
215295,04/20/2023 04:14:00 AM,buses-detoured,"[""S76"", ""S78"", ""S79""]",Northbound S78/ S79-SBS buses and S76 buses in both directions are detoured due to road work on Hylan Blvd between Tysens Ln and Midland Ave.,"S76 
St George Ferry-bound buses will not stop along New Dorp Ln from Hylan Blvd to Edison St.
Stops will be made along S Railroad Ave/Tysen Ln as requested.
Oakwood Mill Rd-bound buses will not stop at New Dorp Ln/Hyland Blvd.

S78 and S79-SBS 
While detoured, stops along Hyland Blvd from Cannon Blvd to Lincoln Av will not be made.
Stops will be made along S Railroad Ave as requested.
Note: Bus arrival information may not be available while buses are detoured."
215297,04/20/2023 04:20:00 AM,buses-detoured,"[""S76"", ""S78"", ""S79""]",Northbound S78/ S79-SBS buses and S76 buses in both directions are detoured due to road work on Hylan Blvd between Tysens Ln and Midland Ave.,"S76 
St George Ferry-bound buses will not stop along New Dorp Ln from Hylan Blvd to Edison St.
Stops will be made along S Railroad Ave/Tysen Ln as requested.
Oakwood Mill Rd-bound buses will not stop at New Dorp Ln/Hyland Blvd.
Use this map to see the detour route.

S78 and S79-SBS 
While detoured, stops along Hyland Blvd from Cannon Blvd to Lincoln Av will not be made.
Stops will be made along S Railroad Ave as requested.
Note: Bus arrival information may not be available while buses are detoured.
Use this map to see the detour route."
215344,04/20/2023 11:00:00 AM,delays,"[""S76"", ""S78"", ""S79""]","Northbound S78, S79-SBS, and S76 buses in either direction are no longer detoured after road work cleared on Hylan Blvd between Tysens Ln and Midland Ave.",
215098,04/19/2023 12:21:00 PM,buses-detoured,"[""B15"", ""B35"", ""B8""]",Eastbound B8 buses and B15 and B35 in both directions buses are detoured because of road work on E 98th St between Church Ave and Lott Ave.,"Eastbound B8 stops from E 98th St/Church Ave to Rockaway Ave/Hegeman Ave will not be made.
While detoured, eastbound B8 buses will make stops along Lott Ave and Rockaway Ave, as requested.
Westbound B15 stops on Hegeman Ave at Thomas S Boyland and E 98th St will not be made. Eastbound B15 stops on E 98th St at Church Ave and Hegeman Ave will not be made.
While detoured, B15 buses will make stops along Lott Ave and Thomas S Boyland Ave, as requested.
Eastbound B35  stops from Church Ave/Rockaway Pkwy to Hegeman Ave/Thomas S Boyland Ave will not be made. Westbound B35  stops on E 98th St at Hegeman Ave and Church Ave will not be made.
While detoured, B35 buses will make stops along Rockaway Pkwy, Linden Blvd Srvc Rd, and Rockaway Ave, as requested.
Note: Bus arrival information may not be available while buses are detoured."
215100,04/19/2023 12:22:00 PM,buses-detoured,"[""B15"", ""B35"", ""B8""]",Eastbound B8 buses and B15 and B35 in both directions buses are detoured because of road work on E 98th St between Church Ave and Lott Ave.,"Eastbound B8 stops from E 98th St/Church Ave to Rockaway Ave/Hegeman Ave will not be made.
While detoured, eastbound B8 buses will make stops along Lott Ave and Rockaway Ave, as requested.
Use this link to view a map of the B8 detour.
Westbound B15 stops on Hegeman Ave at Thomas S Boyland and E 98th St will not be made. Eastbound B15 stops on E 98th St at Church Ave and Hegeman Ave will not be made.
While detoured, B15 buses will make stops along Lott Ave and Thomas S Boyland Ave, as requested.
Use this link to view a map of the B15 detour.
Eastbound B35  stops from Church Ave/Rockaway Pkwy to Hegeman Ave/Thomas S Boyland Ave will not be made. Westbound B35  stops on E 98th St at Hegeman Ave and Church Ave will not be made.
While detoured, B35 buses will make stops along Rockaway Pkwy, Linden Blvd Srvc Rd, and Rockaway Ave, as requested.
Use this link to view a map of the B35 detour.
Note: Bus arrival information may not be available while buses are detoured."
